ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
5.81,9.23,2.8,1.31,1.08,0.2,377044,5
5.88,9.39,2.68,1.35,1.05,0.18,377045,5
5.96,9.54,2.54,1.38,1.01,0.16,377046,5
6.04,9.68,2.39,1.4,0.97,0.15,377047,5
6.12,9.81,2.24,1.42,0.93,0.13,377048,5
6.19,9.94,2.06,1.44,0.88,0.11,377049,5
6.27,10.04,1.87,1.44,0.84,0.09,377050,5
6.34,10.14,1.67,1.44,0.79,0.08,377051,5
6.41,10.23,1.47,1.44,0.73,0.07,377052,5
6.47,10.3,1.24,1.43,0.68,0.06,377053,5
6.53,10.36,1.02,1.41,0.63,0.05,377054,5
6.58,10.41,0.78,1.39,0.57,0.04,377055,5
6.62,10.45,0.55,1.37,0.51,0.04,377056,5
6.66,10.47,0.32,1.34,0.45,0.03,377057,5
6.64,10.46,0.05,1.31,0.39,0.04,377058,5
6.65,10.47,-0.18,1.27,0.32,0.05,377059,5
6.66,10.45,-0.41,1.23,0.25,0.06,377060,5
6.65,10.43,-0.63,1.18,0.17,0.07,377061,5
6.63,10.4,-0.85,1.13,0.1,0.08,377062,5
6.62,10.37,-1.07,1.08,0.03,0.09,377063,5
6.59,10.32,-1.27,1.02,-0.05,0.1,377064,5
6.54,10.27,-1.46,0.95,-0.12,0.11,377065,5
6.5,10.21,-1.64,0.89,-0.19,0.11,377066,5
6.44,10.13,-1.85,0.8,-0.28,0.12,377067,6
6.38,10.06,-2,0.73,-0.35,0.13,377068,5
6.3,9.98,-2.15,0.66,-0.41,0.13,377069,5
6.23,9.9,-2.28,0.59,-0.48,0.13,377070,5
6.15,9.82,-2.4,0.51,-0.54,0.12,377071,5
6.04,9.72,-2.53,0.42,-0.62,0.11,377072,6
5.92,9.62,-2.64,0.33,-0.69,0.1,377073,6
5.82,9.54,-2.71,0.25,-0.74,0.09,377074,5
5.69,9.45,-2.79,0.14,-0.8,0.07,377075,6
5.59,9.37,-2.83,0.06,-0.84,0.06,377076,5
5.48,9.28,-2.87,-0.03,-0.89,0.04,377077,5
5.37,9.19,-2.89,-0.12,-0.93,0.02,377078,5
5.26,9.11,-2.89,-0.21,-0.96,-0.01,377079,5
5.16,9.02,-2.9,-0.29,-0.99,-0.03,377080,5
5.06,8.93,-2.89,-0.37,-1.02,-0.06,377081,5
4.95,8.84,-2.88,-0.45,-1.05,-0.09,377082,5
4.8,8.73,-2.86,-0.55,-1.07,-0.12,377083,6
4.68,8.64,-2.83,-0.62,-1.09,-0.14,377084,5
4.57,8.55,-2.79,-0.69,-1.11,-0.15,377085,5
4.48,8.48,-2.73,-0.75,-1.12,-0.17,377086,5
4.38,8.39,-2.67,-0.81,-1.12,-0.2,377087,5
4.27,8.3,-2.6,-0.86,-1.12,-0.22,377088,5
4.18,8.21,-2.53,-0.91,-1.12,-0.24,377089,5
4.09,8.13,-2.44,-0.96,-1.11,-0.26,377090,5
4,8.04,-2.35,-1,-1.09,-0.29,377091,5
3.92,7.95,-2.24,-1.03,-1.08,-0.31,377092,5
3.85,7.86,-2.13,-1.06,-1.05,-0.33,377093,5
3.79,7.77,-2.01,-1.09,-1.03,-0.34,377094,5
3.74,7.68,-1.88,-1.11,-0.99,-0.35,377095,5
3.69,7.61,-1.75,-1.13,-0.95,-0.37,377096,5
3.66,7.53,-1.62,-1.15,-0.91,-0.38,377097,5
3.63,7.47,-1.49,-1.16,-0.86,-0.39,377098,5
3.61,7.42,-1.36,-1.16,-0.81,-0.39,377099,5
3.6,7.38,-1.24,-1.16,-0.75,-0.4,377100,5
3.6,7.35,-1.13,-1.15,-0.69,-0.4,377101,5
3.59,7.33,-1.02,-1.13,-0.64,-0.41,377102,5
3.6,7.31,-0.91,-1.11,-0.58,-0.41,377103,5
3.61,7.32,-0.81,-1.08,-0.52,-0.42,377104,5
3.62,7.34,-0.72,-1.03,-0.46,-0.42,377105,5
3.64,7.36,-0.64,-0.98,-0.41,-0.43,377106,5
3.67,7.4,-0.56,-0.92,-0.36,-0.44,377107,5
3.7,7.45,-0.49,-0.86,-0.31,-0.44,377108,5
3.74,7.5,-0.42,-0.79,-0.27,-0.45,377109,5
3.78,7.56,-0.36,-0.71,-0.23,-0.46,377110,5
3.83,7.62,-0.32,-0.63,-0.19,-0.47,377111,5
3.88,7.68,-0.27,-0.56,-0.16,-0.47,377112,5
3.95,7.75,-0.21,-0.48,-0.13,-0.47,377113,5
4.02,7.82,-0.16,-0.4,-0.1,-0.47,377114,5
4.09,7.88,-0.12,-0.33,-0.08,-0.47,377115,5
4.17,7.95,-0.08,-0.25,-0.05,-0.47,377116,5
4.25,8.02,-0.04,-0.19,-0.03,-0.46,377117,5
4.33,8.09,-0.01,-0.12,0,-0.45,377118,5
4.41,8.15,0.02,-0.07,0.03,-0.44,377119,5
4.67,8.32,0.11,0.07,0.11,-0.39,377120,15
4.75,8.37,0.13,0.1,0.14,-0.37,377121,5
5.52,8.73,0.6,0.07,0.72,0.2,377122,78
5.51,8.73,0.64,0.07,0.75,0.22,377123,5
5.48,8.73,0.67,0.08,0.76,0.25,377124,5
5.45,8.72,0.72,0.09,0.78,0.27,377125,6
5.42,8.71,0.75,0.1,0.79,0.28,377126,5
5.38,8.7,0.78,0.11,0.8,0.29,377127,5
5.33,8.68,0.8,0.12,0.8,0.3,377128,5
5.29,8.66,0.83,0.13,0.8,0.3,377129,5
5.23,8.65,0.85,0.15,0.8,0.3,377130,5
5.17,8.63,0.88,0.16,0.8,0.3,377131,5
5.11,8.61,0.9,0.18,0.8,0.3,377132,5
5.03,8.59,0.92,0.19,0.8,0.29,377133,6
4.96,8.56,0.94,0.2,0.8,0.29,377134,5
4.9,8.54,0.96,0.21,0.81,0.28,377135,5
4.84,8.5,0.98,0.21,0.81,0.27,377136,5
4.77,8.47,0.99,0.21,0.82,0.27,377137,5
4.7,8.42,1.01,0.2,0.82,0.26,377138,5
4.63,8.39,1.02,0.2,0.83,0.26,377139,5
4.56,8.35,1.03,0.19,0.83,0.25,377140,5
4.49,8.3,1.05,0.18,0.84,0.25,377141,5
4.42,8.25,1.07,0.16,0.84,0.24,377142,5
4.36,8.19,1.08,0.15,0.85,0.24,377143,5
4.3,8.14,1.11,0.13,0.85,0.24,377144,5
4.24,8.09,1.14,0.12,0.84,0.24,377145,5
4.18,8.04,1.17,0.11,0.84,0.23,377146,5
4.13,7.99,1.19,0.1,0.83,0.23,377147,4
3.85,7.63,1.47,0.08,0.69,0.19,377148,34
3.84,7.58,1.53,0.09,0.66,0.18,377149,5
3.83,7.53,1.6,0.11,0.63,0.17,377150,5
3.84,7.5,1.67,0.13,0.6,0.16,377151,5
3.85,7.47,1.74,0.16,0.57,0.15,377152,5
3.88,7.45,1.8,0.19,0.54,0.14,377153,5
3.92,7.44,1.87,0.22,0.52,0.13,377154,5
3.95,7.44,1.93,0.26,0.49,0.12,377155,5
3.99,7.47,1.97,0.3,0.47,0.11,377156,5
4.04,7.5,2,0.34,0.45,0.1,377157,5
4.09,7.57,2.03,0.39,0.42,0.09,377158,6
4.14,7.65,2.03,0.45,0.39,0.09,377159,5
4.19,7.74,2.02,0.5,0.37,0.07,377160,5
4.24,7.84,2,0.56,0.34,0.06,377161,5
4.3,7.97,1.96,0.62,0.3,0.05,377162,5
4.35,8.11,1.91,0.69,0.26,0.03,377163,5
4.41,8.27,1.84,0.75,0.22,0.01,377164,5
4.47,8.44,1.76,0.82,0.18,-0.01,377165,5
4.54,8.63,1.67,0.88,0.13,-0.03,377166,5
4.6,8.81,1.57,0.95,0.08,-0.05,377167,5
4.66,9.01,1.43,1.02,0.02,-0.08,377168,5
4.72,9.21,1.29,1.08,-0.03,-0.1,377169,5
4.77,9.37,1.17,1.12,-0.08,-0.12,377170,5
4.83,9.57,0.99,1.18,-0.14,-0.14,377171,4
4.87,9.73,0.85,1.21,-0.19,-0.15,377172,5
4.93,9.93,0.66,1.25,-0.25,-0.17,377173,5
4.99,10.13,0.45,1.29,-0.31,-0.18,377174,5
5.01,10.3,0.21,1.31,-0.37,-0.19,377175,5
