ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.07,8.89,-1.78,-0.28,0.23,0.44,241202,5
4.12,8.85,-1.67,-0.29,0.28,0.43,241203,5
4.15,8.81,-1.57,-0.29,0.32,0.42,241204,5
4.19,8.76,-1.46,-0.28,0.37,0.41,241205,5
4.23,8.72,-1.36,-0.27,0.41,0.39,241206,5
4.26,8.69,-1.25,-0.26,0.45,0.38,241207,5
4.32,8.61,-0.62,0.18,0.7,0.03,241208,74
4.29,8.64,-0.65,0.23,0.67,-0.01,241209,5
4.26,8.66,-0.69,0.27,0.63,-0.04,241210,5
4.24,8.7,-0.74,0.32,0.59,-0.08,241211,5
4.22,8.73,-0.79,0.37,0.54,-0.11,241212,5
4.19,8.75,-0.86,0.41,0.48,-0.15,241213,5
4.17,8.77,-0.93,0.45,0.42,-0.18,241214,5
4.15,8.81,-1.01,0.49,0.35,-0.22,241215,5
4.14,8.83,-1.09,0.53,0.28,-0.26,241216,5
4.13,8.86,-1.21,0.57,0.2,-0.3,241217,6
4.13,8.9,-1.3,0.6,0.13,-0.33,241218,5
4.14,8.94,-1.39,0.62,0.05,-0.36,241219,5
4.16,8.98,-1.5,0.64,-0.01,-0.38,241220,5
4.17,9.02,-1.61,0.65,-0.08,-0.4,241221,5
4.18,9.07,-1.71,0.64,-0.14,-0.41,241222,5
4.2,9.11,-1.81,0.63,-0.2,-0.42,241223,5
4.21,9.14,-1.9,0.62,-0.25,-0.42,241224,5
4.22,9.16,-2.03,0.6,-0.31,-0.42,241225,6
4.23,9.17,-2.13,0.58,-0.35,-0.42,241226,5
4.23,9.17,-2.22,0.55,-0.39,-0.42,241227,5
4.24,9.17,-2.32,0.53,-0.43,-0.41,241228,5
4.25,9.19,-2.42,0.5,-0.46,-0.4,241229,5
4.27,9.22,-2.51,0.46,-0.49,-0.38,241230,5
4.28,9.23,-2.58,0.41,-0.51,-0.37,241231,5
4.29,9.24,-2.66,0.36,-0.52,-0.35,241232,5
4.29,9.24,-2.73,0.3,-0.54,-0.32,241233,5
4.29,9.24,-2.79,0.24,-0.55,-0.29,241234,5
4.29,9.25,-2.84,0.18,-0.55,-0.26,241235,5
4.29,9.25,-2.89,0.12,-0.56,-0.23,241236,5
4.27,9.21,-2.94,0.07,-0.56,-0.22,241237,5
4.24,9.16,-2.98,0.02,-0.57,-0.19,241238,5
4.25,9.15,-3,-0.01,-0.58,-0.17,241239,5
4.23,9.13,-3.02,-0.04,-0.58,-0.16,241240,5
4.21,9.1,-3.05,-0.07,-0.59,-0.15,241241,5
4.2,9.09,-3.07,-0.09,-0.61,-0.14,241242,5
4.19,9.08,-3.06,-0.11,-0.62,-0.14,241243,5
4.17,9.05,-3.05,-0.12,-0.63,-0.14,241244,5
4.14,9.02,-3.06,-0.14,-0.63,-0.15,241245,5
4.11,8.98,-3.06,-0.15,-0.65,-0.14,241246,5
4.09,8.96,-3.04,-0.16,-0.66,-0.14,241247,5
4.07,8.96,-3.01,-0.17,-0.67,-0.15,241248,5
4.04,8.94,-3,-0.18,-0.68,-0.15,241249,5
4,8.92,-2.98,-0.19,-0.69,-0.16,241250,5
3.97,8.88,-2.95,-0.2,-0.7,-0.17,241251,5
3.94,8.85,-2.93,-0.21,-0.71,-0.17,241252,5
3.91,8.82,-2.91,-0.22,-0.71,-0.18,241253,5
3.87,8.79,-2.89,-0.23,-0.72,-0.19,241254,5
3.85,8.77,-2.86,-0.24,-0.72,-0.2,241255,5
3.83,8.75,-2.82,-0.25,-0.72,-0.21,241256,5
3.81,8.72,-2.8,-0.25,-0.71,-0.22,241257,5
3.79,8.69,-2.77,-0.26,-0.7,-0.22,241258,5
3.77,8.66,-2.74,-0.26,-0.69,-0.23,241259,5
3.71,8.61,-2.67,-0.27,-0.65,-0.25,241260,11
3.68,8.59,-2.63,-0.27,-0.62,-0.26,241261,5
3.65,8.56,-2.6,-0.27,-0.59,-0.26,241262,5
3.6,8.54,-2.55,-0.27,-0.56,-0.27,241263,6
3.56,8.52,-2.52,-0.27,-0.52,-0.27,241264,5
3.51,8.5,-2.49,-0.28,-0.48,-0.27,241265,5
3.45,8.49,-2.45,-0.28,-0.44,-0.27,241266,5
3.4,8.49,-2.41,-0.28,-0.4,-0.27,241267,5
3.33,8.48,-2.37,-0.29,-0.36,-0.26,241268,5
3.25,8.48,-2.32,-0.29,-0.3,-0.25,241269,6
3.15,8.47,-2.27,-0.29,-0.25,-0.24,241270,6
3.06,8.46,-2.23,-0.28,-0.21,-0.24,241271,5
2.98,8.45,-2.19,-0.27,-0.16,-0.23,241272,5
2.88,8.45,-2.15,-0.26,-0.11,-0.22,241273,6
2.79,8.44,-2.11,-0.24,-0.07,-0.21,241274,5
2.7,8.44,-2.07,-0.22,-0.04,-0.2,241275,5
