ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.34,0.06,10.86,-0.23,0.45,-0.08,96371,5
0.32,0.05,10.84,-0.2,0.47,-0.07,96372,5
0.3,0.04,10.81,-0.16,0.49,-0.07,96373,5
0.28,0.04,10.78,-0.13,0.5,-0.06,96374,5
0.25,0.03,10.75,-0.09,0.51,-0.06,96375,5
0.23,0.02,10.7,-0.05,0.52,-0.05,96376,6
0.2,0.01,10.66,-0.01,0.53,-0.05,96377,6
0.18,0.01,10.63,0.03,0.52,-0.04,96378,5
0.16,0.01,10.59,0.06,0.52,-0.04,96379,5
0.14,0.01,10.55,0.1,0.51,-0.03,96380,5
0.12,0.01,10.52,0.13,0.5,-0.03,96381,5
0.1,0.01,10.49,0.17,0.48,-0.02,96382,5
0.08,0.02,10.47,0.2,0.46,-0.02,96383,5
0.07,0.03,10.44,0.23,0.44,-0.01,96384,5
0.04,0.03,10.4,0.26,0.41,-0.01,96385,5
0.03,0.04,10.38,0.29,0.38,0,96386,5
0.01,0.04,10.35,0.32,0.35,0,96387,5
0,0.05,10.33,0.34,0.32,0,96388,4
-0.02,0.06,10.31,0.36,0.29,0.01,96389,5
-0.03,0.06,10.29,0.38,0.25,0.01,96390,5
-0.04,0.08,10.28,0.4,0.21,0.01,96391,5
-0.05,0.09,10.26,0.41,0.17,0.02,96392,5
-0.05,0.11,10.25,0.43,0.13,0.02,96393,5
-0.05,0.12,10.25,0.44,0.08,0.02,96394,5
-0.06,0.13,10.25,0.45,0.04,0.02,96395,5
-0.07,0.15,10.25,0.45,0,0.03,96396,5
-0.07,0.16,10.25,0.45,-0.05,0.03,96397,5
-0.07,0.18,10.25,0.45,-0.1,0.03,96398,6
-0.06,0.19,10.26,0.45,-0.14,0.03,96399,5
-0.06,0.21,10.26,0.44,-0.18,0.03,96400,5
-0.05,0.24,10.26,0.43,-0.22,0.03,96401,5
-0.04,0.26,10.27,0.42,-0.26,0.02,96402,5
-0.03,0.28,10.27,0.41,-0.3,0.02,96403,5
-0.02,0.3,10.28,0.39,-0.33,0.02,96404,5
-0.01,0.32,10.29,0.37,-0.36,0.02,96405,5
0,0.34,10.3,0.35,-0.39,0.02,96406,5
0.02,0.35,10.32,0.33,-0.42,0.01,96407,5
0.04,0.38,10.33,0.3,-0.45,0.01,96408,5
0.05,0.4,10.34,0.27,-0.47,0.01,96409,5
0.06,0.42,10.35,0.24,-0.5,0,96410,5
0.08,0.43,10.36,0.22,-0.51,0,96411,4
0.1,0.45,10.37,0.18,-0.53,0,96412,6
0.12,0.46,10.39,0.14,-0.55,-0.01,96413,5
0.14,0.48,10.4,0.11,-0.56,-0.01,96414,5
0.16,0.49,10.41,0.07,-0.57,-0.02,96415,5
0.17,0.5,10.43,0.03,-0.58,-0.02,96416,5
0.18,0.5,10.44,-0.01,-0.58,-0.03,96417,5
0.19,0.51,10.45,-0.05,-0.58,-0.03,96418,5
0.2,0.51,10.46,-0.08,-0.58,-0.04,96419,5
0.22,0.51,10.47,-0.13,-0.57,-0.04,96420,6
0.23,0.51,10.48,-0.17,-0.56,-0.05,96421,5
0.25,0.51,10.49,-0.2,-0.55,-0.05,96422,5
0.26,0.5,10.49,-0.24,-0.54,-0.06,96423,5
0.28,0.49,10.49,-0.27,-0.52,-0.06,96424,5
0.29,0.48,10.5,-0.3,-0.51,-0.07,96425,5
0.3,0.46,10.5,-0.33,-0.49,-0.07,96426,5
0.31,0.45,10.5,-0.36,-0.46,-0.08,96427,5
0.32,0.43,10.5,-0.39,-0.44,-0.08,96428,6
0.33,0.41,10.5,-0.41,-0.41,-0.08,96429,5
0.34,0.4,10.49,-0.43,-0.38,-0.09,96430,5
0.35,0.37,10.49,-0.45,-0.36,-0.09,96431,5
0.35,0.35,10.48,-0.47,-0.33,-0.09,96432,5
0.36,0.33,10.46,-0.48,-0.3,-0.09,96433,5
0.36,0.31,10.44,-0.48,-0.27,-0.09,96434,5
0.36,0.29,10.42,-0.49,-0.24,-0.09,96435,5
0.36,0.26,10.4,-0.49,-0.2,-0.09,96436,6
0.36,0.24,10.38,-0.49,-0.17,-0.09,96437,5
0.36,0.22,10.35,-0.48,-0.15,-0.09,96438,5
0.36,0.19,10.32,-0.47,-0.11,-0.09,96439,6
0.36,0.16,10.29,-0.46,-0.08,-0.08,96440,6
0.35,0.14,10.27,-0.44,-0.06,-0.08,96441,5
0.34,0.13,10.24,-0.42,-0.03,-0.08,96442,5
0.34,0.11,10.22,-0.4,-0.01,-0.07,96443,5
0.34,0.09,10.19,-0.37,0.01,-0.07,96444,5
0.34,0.06,10.17,-0.34,0.03,-0.06,96445,5
0.33,0.05,10.16,-0.31,0.05,-0.06,96446,5
0.34,0.03,10.14,-0.28,0.07,-0.05,96447,5
0.33,0.01,10.13,-0.24,0.08,-0.05,96448,5
0.33,0,10.13,-0.2,0.1,-0.04,96449,5
0.32,-0.02,10.13,-0.16,0.11,-0.03,96450,5
0.32,-0.03,10.14,-0.12,0.13,-0.03,96451,5
0.32,-0.04,10.17,-0.07,0.14,-0.02,96452,5
0.33,-0.06,10.19,-0.02,0.16,-0.01,96453,5
0.33,-0.06,10.23,0.03,0.17,-0.01,96454,5
0.34,-0.07,10.25,0.08,0.19,0,96455,5
0.35,-0.08,10.28,0.13,0.21,0,96456,5
0.38,-0.09,10.42,0.34,0.29,0.02,96457,19
0.45,-0.04,10.72,0.77,0.49,0.03,96458,42
0.43,-0.02,10.76,0.81,0.52,0.03,96459,5
0.42,0,10.79,0.84,0.54,0.03,96460,5
0.41,0.03,10.81,0.88,0.56,0.02,96461,5
0.4,0.06,10.83,0.9,0.58,0.02,96462,5
0.38,0.1,10.85,0.93,0.6,0.02,96463,6
0.36,0.12,10.86,0.94,0.62,0.01,96464,4
0.34,0.16,10.87,0.96,0.63,0.01,96465,6
0.33,0.19,10.88,0.96,0.64,0,96466,5
0.31,0.23,10.88,0.96,0.65,0,96467,5
0.3,0.26,10.87,0.96,0.66,-0.01,96468,5
0.29,0.29,10.87,0.95,0.66,-0.01,96469,5
0.27,0.32,10.86,0.93,0.67,-0.02,96470,5
0.26,0.35,10.86,0.92,0.67,-0.02,96471,5
0.24,0.38,10.84,0.89,0.67,-0.03,96472,5
0.23,0.41,10.83,0.86,0.66,-0.03,96473,5
0.21,0.44,10.81,0.83,0.66,-0.03,96474,5
0.2,0.47,10.78,0.79,0.65,-0.04,96475,5
0.17,0.49,10.75,0.75,0.64,-0.04,96476,5
0.16,0.52,10.73,0.7,0.62,-0.05,96477,5
0.13,0.55,10.69,0.65,0.61,-0.05,96478,5
0.11,0.57,10.66,0.6,0.59,-0.06,96479,5
0.09,0.6,10.62,0.55,0.57,-0.06,96480,5
0.07,0.61,10.58,0.49,0.54,-0.07,96481,5
0.05,0.63,10.53,0.43,0.51,-0.07,96482,5
0.04,0.64,10.49,0.36,0.48,-0.08,96483,5
0.02,0.65,10.45,0.3,0.45,-0.08,96484,5
0,0.66,10.41,0.23,0.42,-0.09,96485,5
-0.01,0.66,10.37,0.17,0.38,-0.09,96486,5
-0.02,0.66,10.34,0.1,0.34,-0.1,96487,5
-0.02,0.65,10.31,0.03,0.3,-0.1,96488,5
-0.03,0.65,10.28,-0.03,0.26,-0.11,96489,5
-0.03,0.64,10.25,-0.1,0.21,-0.11,96490,5
-0.03,0.62,10.22,-0.17,0.17,-0.12,96491,5
-0.04,0.61,10.19,-0.23,0.13,-0.12,96492,5
-0.04,0.6,10.18,-0.29,0.08,-0.12,96493,5
-0.04,0.58,10.16,-0.35,0.04,-0.13,96494,5
-0.03,0.55,10.14,-0.41,-0.01,-0.13,96495,5
-0.03,0.53,10.13,-0.46,-0.05,-0.14,96496,5
-0.02,0.5,10.12,-0.51,-0.1,-0.14,96497,5
-0.01,0.47,10.11,-0.56,-0.14,-0.14,96498,5
0,0.45,10.1,-0.6,-0.18,-0.14,96499,5
0,0.41,10.1,-0.64,-0.22,-0.15,96500,5
0.01,0.39,10.09,-0.67,-0.26,-0.15,96501,5
0.03,0.35,10.09,-0.7,-0.3,-0.15,96502,5
0.05,0.32,10.09,-0.72,-0.34,-0.15,96503,5
0.07,0.29,10.09,-0.74,-0.38,-0.15,96504,5
0.09,0.27,10.09,-0.76,-0.41,-0.15,96505,5
0.1,0.24,10.1,-0.77,-0.44,-0.15,96506,5
0.12,0.21,10.1,-0.77,-0.48,-0.14,96507,5
