ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.24731,-3.48359,-0.248828,9.88485,15.1419
9.25689,-3.46445,-0.246436,9.88702,15.1482
9.27363,-3.44292,-0.24165,9.89507,15.1541
9.28799,-3.42856,-0.246436,9.90366,15.1593
9.29517,-3.41899,-0.251221,9.90721,15.1637
9.30234,-3.40225,-0.258398,9.90836,15.1668
9.31909,-3.39985,-0.263184,9.92339,15.1689
9.33105,-3.39268,-0.277539,9.93257,15.1698
9.35259,-3.38789,-0.277539,9.95117,15.17
9.36934,-3.38789,-0.299072,9.96753,15.1695
9.40044,-3.3855,-0.318213,9.99656,15.1685
9.42436,-3.38071,-0.332568,10.0179,15.1672
9.44829,-3.38071,-0.349316,10.041,15.1657
9.46743,-3.38071,-0.363672,10.0595,15.1641
9.49614,-3.39028,-0.37085,10.09,15.1626
9.51768,-3.38789,-0.38042,10.1098,15.1611
9.53682,-3.38311,-0.38999,10.1266,15.1596
9.56792,-3.37832,-0.397168,10.1546,15.158
9.58706,-3.38071,-0.406738,10.1738,15.1562
9.6062,-3.37114,-0.421094,10.1893,15.1541
9.62534,-3.37114,-0.425879,10.2075,15.1518
9.64209,-3.37114,-0.442627,10.224,15.1492
9.65405,-3.37832,-0.447412,10.2379,15.1467
9.66123,-3.37832,-0.459375,10.2452,15.1444
9.66602,-3.38071,-0.47373,10.2511,15.1424
9.66602,-3.38311,-0.488086,10.2526,15.141
9.66362,-3.39028,-0.495264,10.253,15.1401
9.66602,-3.39746,-0.504834,10.2581,15.1395
9.65405,-3.40703,-0.514404,10.2505,15.139
9.64209,-3.41421,-0.516797,10.2418,15.1384
9.63491,-3.42378,-0.531152,10.2389,15.1375
9.62295,-3.42856,-0.533545,10.2294,15.1364
9.60381,-3.44053,-0.52876,10.2152,15.1352
9.57749,-3.44771,-0.521582,10.1925,15.1341
9.56074,-3.45249,-0.531152,10.1789,15.1334
9.5416,-3.46206,-0.52876,10.164,15.1333
9.51768,-3.46924,-0.540723,10.1447,15.1338
9.50332,-3.47402,-0.535938,10.1326,15.1352
9.4794,-3.47642,-0.52876,10.1106,15.1377
9.46025,-3.47881,-0.512012,10.0926,15.1414
9.43872,-3.49077,-0.502441,10.0761,15.1464
9.41958,-3.49795,-0.500049,10.0605,15.1526
9.40283,-3.50034,-0.507227,10.046,15.1597
9.38369,-3.50513,-0.495264,10.0292,15.1673
9.36934,-3.50752,-0.480908,10.0159,15.1749
9.35498,-3.50273,-0.459375,9.99979,15.1822
9.34062,-3.50752,-0.452197,9.98771,15.1889
9.32388,-3.50752,-0.456982,9.97227,15.195
9.31191,-3.51231,-0.466553,9.96322,15.2003
9.31191,-3.50991,-0.45459,9.96182,15.2048
9.30474,-3.51231,-0.44502,9.95552,15.2085
9.29995,-3.51231,-0.440234,9.95084,15.2116
9.30234,-3.50991,-0.428271,9.95171,15.214
9.30474,-3.50752,-0.433057,9.95331,15.2159
9.31431,-3.50752,-0.435449,9.96236,15.2176
9.31191,-3.50273,-0.433057,9.95833,15.219
9.32148,-3.49795,-0.418701,9.96499,15.2201
9.33823,-3.48838,-0.411523,9.97701,15.2207
9.35259,-3.4812,-0.399561,9.98746,15.2206
9.37173,-3.47642,-0.38999,10.0033,15.22
9.38369,-3.46924,-0.378027,10.0116,15.2187
9.40522,-3.46206,-0.373242,10.0291,15.2171
9.42197,-3.45488,-0.378027,10.0425,15.215
9.43633,-3.44053,-0.375635,10.051,15.2126
9.45786,-3.43096,-0.375635,10.068,15.2096
9.4794,-3.42378,-0.375635,10.0857,15.2062
9.49614,-3.41421,-0.385205,10.0986,15.2024
9.51289,-3.40942,-0.385205,10.1127,15.1982
9.53442,-3.41421,-0.392383,10.1349,15.194
9.54878,-3.41899,-0.392383,10.15,15.1899
9.55835,-3.42856,-0.401953,10.1626,15.186
9.5727,-3.43813,-0.411523,10.1797,15.1822
9.57749,-3.4501,-0.418701,10.1886,15.1785
9.5751,-3.45967,-0.435449,10.1903,15.1749
9.58467,-3.46445,-0.435449,10.2009,15.1714
9.58227,-3.47402,-0.440234,10.2021,15.1682
9.57988,-3.4812,-0.459375,10.2031,15.1651
9.56553,-3.49316,-0.46416,10.194,15.1623
9.55356,-3.50513,-0.468945,10.1871,15.1595
9.55117,-3.50752,-0.47373,10.1859,15.1565
9.53921,-3.51231,-0.47373,10.1763,15.1535
9.52964,-3.51948,-0.476123,10.1699,15.1503
9.52007,-3.52427,-0.471338,10.1624,15.1472
9.5105,-3.52905,-0.468945,10.155,15.1443
9.50093,-3.53145,-0.461768,10.1465,15.1416
9.48897,-3.53145,-0.449805,10.1348,15.1394
9.48657,-3.52666,-0.447412,10.1308,15.1376
9.47461,-3.52666,-0.437842,10.1192,15.1361
9.47222,-3.51709,-0.433057,10.1134,15.1348
9.45547,-3.51231,-0.430664,10.0959,15.1336
9.4459,-3.50752,-0.423486,10.085,15.1325
9.42915,-3.49795,-0.411523,10.0655,15.1317
9.41958,-3.48838,-0.404346,10.0529,15.1315
9.40762,-3.47402,-0.399561,10.0365,15.1322
9.39326,-3.46685,-0.394775,10.0204,15.1339
9.38608,-3.46206,-0.385205,10.0116,15.1366
9.37412,-3.45728,-0.387598,9.99886,15.1403
9.36694,-3.45967,-0.378027,9.99259,15.1445
9.35977,-3.4501,-0.37085,9.98228,15.1489
9.3478,-3.45967,-0.378027,9.97465,15.1533
9.32627,-3.45967,-0.37085,9.9542,15.1572
9.31191,-3.46685,-0.375635,9.94343,15.1607
9.30952,-3.47402,-0.373242,9.94361,15.1636
9.30234,-3.48359,-0.373242,9.94024,15.1663
9.29756,-3.50034,-0.378027,9.94182,15.1687
9.2856,-3.50991,-0.373242,9.93384,15.1711
9.28081,-3.52427,-0.375635,9.93454,15.1736
9.2856,-3.53384,-0.37085,9.94222,15.176
9.28799,-3.54102,-0.368457,9.94692,15.1783
9.29277,-3.55059,-0.37085,9.95489,15.1804
9.30474,-3.55537,-0.361279,9.96741,15.1821
9.30952,-3.55776,-0.363672,9.97282,15.1833
9.32866,-3.55776,-0.358887,9.99052,15.1841
9.34062,-3.55059,-0.346924,9.99872,15.1842
9.35019,-3.54102,-0.342139,10.0041,15.1836
9.36934,-3.52905,-0.346924,10.0179,15.1823
9.38369,-3.51948,-0.334961,10.0276,15.1803
